"product_id","brand","name","current_image_url","source_url","status","reason","action_required"
"mkt-g4m-rcf-art712-mk5","RCF","ART 712-A MK5","https://r2.gear4music.com/media/129/1298265/1200/preview.jpg","https://www.gear4music.com/PA-DJ-and-Lighting/PA-Speakers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-yamaha-dbr15","Yamaha","DBR15","https://fawleymusic.com/images/product/large/ae00-1112_2_.jpg","https://www.gear4music.com/PA-DJ-and-Lighting/PA-Speakers","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-rcf-art910a","RCF","ART 910-A","https://www.prozic.com/www2/media/A/R/ART-910-A-558479.jpeg","https://www.gear4music.com/PA-DJ-and-Lighting/PA-Speakers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-ev-zlx15p-g2","Electro-Voice","ZLX-15P G2","https://geartechs.com/cdn/shop/files/ev_zlx_15p_g2_left_hero.jpg?v=1709315997&width=1920","https://www.gear4music.com/PA-DJ-and-Lighting/PA-Speakers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-yamaha-dhr12m","Yamaha","DHR12M","https://soundpro.com/cdn/shop/files/122972_Yamaha-DHR12M-12-Inch-Powered-Stage-Monitor_2.jpg?v=1768868669&width=1946","https://www.gear4music.com/PA-DJ-and-Lighting/PA-Speakers","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-qsc-cp8","QSC","CP8","https://shop.theartsmusicstore.com/cdn/shop/products/0000_a3fd1962-b73f-4e17-8ae1-4e6f31aeebac_1024x1024.jpg?v=1571678656","https://www.gear4music.com/PA-DJ-and-Lighting/QSC","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-qsc-cp12","QSC","CP12","https://cdn.shopify.com/s/files/1/0422/3813/products/qsc-cp12-front_2000x.jpg?v=1635643634","https://www.gear4music.com/PA-DJ-and-Lighting/QSC","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-qsc-k82","QSC","K8.2","https://media.guitarcenter.com/is/image/MMGS7/J51658000000000-00-600x600.jpg","https://www.gear4music.com/PA-DJ-and-Lighting/QSC","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-plx500-black","Pioneer DJ","PLX-500 Black","https://easymusiccenter.com/cdn/shop/products/PLX-500-K_2043x.jpg?v=1621507052","https://www.gear4music.com/PA-DJ-and-Lighting/DJ-Turntables","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-plx500-white","Pioneer DJ","PLX-500 White","https://media.guitarcenter.com/is/image/MMGS7/J44268000000000-00-2000x2000.jpg","https://www.gear4music.com/PA-DJ-and-Lighting/DJ-Turntables","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-sl1200mk7-silver","Technics","SL-1200MK7 Silver","https://www.turntablelab.com/cdn/shop/products/technics-sl-1200mk7-s-turntable-silver-3.jpg?v=1662065240","https://www.gear4music.com/PA-DJ-and-Lighting/DJ-Turntables","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-plx-crss12","Pioneer DJ","PLX-CRSS12","https://stevesmusic.com/cdn/shop/files/36323-3.jpg?v=1766618426&width=1792","https://www.gear4music.com/PA-DJ-and-Lighting/DJ-Turntables","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-pt01-scratch","Numark","PT01 Scratch","https://www.numark.com/images/product_large/PT01Scratch_angle_3000x1875_web.jpg","https://www.gear4music.com/PA-DJ-and-Lighting/DJ-Turntables","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-chauvet-dfi-usb2","Chauvet DJ","D-Fi USB 2","https://www.dj-checkpoint.de/images/product_images/popup_images/DFI-USB-2-LEFT.jpg","https://www.gear4music.com/PA-DJ-and-Lighting/Lighting-Controllers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-enttec-open-dmx-usb","Enttec","Open DMX USB","https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_24/245892/16333433_800.jpg","https://www.gear4music.com/PA-DJ-and-Lighting/Lighting-Controllers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-chauvet-obey40","Chauvet DJ","Obey 40","https://cdn11.bigcommerce.com/s-kwym88rop/images/stencil/1280x1280/products/3795/7427/CH-OBEY40-1FRONT__09990.1626731343.jpg?c=1","https://www.gear4music.com/PA-DJ-and-Lighting/Lighting-Controllers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-adj-dmx-operator384","ADJ","DMX Operator 384","https://www.adj.com/cdn/shop/files/38516e10c0bbb0d07c4d0c361a61815464166a4f_DMX384__IMG__001__c01202e2d781.jpg?v=1772215335&width=850","https://www.gear4music.com/PA-DJ-and-Lighting/Lighting-Controllers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-chauvet-ils-command","Chauvet DJ","ILS Command","https://static.sonovente.com/img/library/zoom/89/optim/89740_5.jpg","https://www.gear4music.com/PA-DJ-and-Lighting/Lighting-Controllers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
